CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count
719686458,37,M,3,Graduate,Married,$40K - $60K,Blue,36,6
721434483,54,M,3,Graduate,Married,$80K - $120K,Blue,46,4
716096358,45,F,3,Uneducated,Single,Less than $40K,Blue,39,5
718244958,36,F,2,Graduate,Married,Unknown,Blue,26,5
711315783,53,M,3,Graduate,Married,$40K - $60K,Blue,43,6
821296083,34,F,1,College,Married,Less than $40K,Blue,30,3
711562833,35,M,4,Graduate,Married,$80K - $120K,Blue,24,6
716447733,32,M,3,Graduate,Married,$40K - $60K,Blue,18,5
719591283,38,M,2,Uneducated,Married,Less than $40K,Blue,27,6
789911808,37,M,3,Uneducated,Married,$80K - $120K,Blue,28,6
713195808,37,F,3,High School,Married,Unknown,Blue,36,6
717866133,47,F,2,Graduate,Single,Less than $40K,Blue,36,3
716670783,52,F,3,Doctorate,Single,Unknown,Blue,36,3
789197508,54,M,3,High School,Married,$60K - $80K,Blue,43,6
713108433,53,M,3,College,Married,$80K - $120K,Blue,40,4
711403383,33,F,3,College,Single,Less than $40K,Blue,23,6
768212583,49,M,2,Graduate,Married,$60K - $80K,Blue,43,4
720181758,37,M,0,Doctorate,Married,$120K +,Blue,22,3
710632683,31,M,1,Uneducated,Married,$40K - $60K,Blue,24,5
711836733,43,M,3,Graduate,Single,$120K +,Blue,31,3
771183933,39,M,1,Uneducated,Married,$80K - $120K,Blue,26,6
711327558,38,M,2,High School,Married,$40K - $60K,Blue,36,3
788971308,62,F,1,Uneducated,Married,Less than $40K,Blue,49,5
718950483,58,F,1,Unknown,Married,$40K - $60K,Blue,48,3
714278958,39,F,2,High School,Married,Unknown,Blue,27,6
711817158,30,M,2,College,Divorced,$40K - $60K,Blue,22,3
765824058,46,M,4,Doctorate,Married,$80K - $120K,Blue,39,3
710109633,39,M,2,College,Married,$60K - $80K,Blue,31,6
713643858,53,F,1,College,Married,$40K - $60K,Blue,43,4
716399583,34,M,1,Uneducated,Married,$120K +,Blue,36,6
714516783,54,F,0,Graduate,Divorced,Less than $40K,Silver,36,4
710490708,54,M,3,High School,Single,$80K - $120K,Blue,36,4
780662133,39,M,2,Uneducated,Married,$60K - $80K,Blue,28,6
715389708,36,F,3,Graduate,Married,Less than $40K,Blue,28,4
789607983,38,M,3,High School,Married,$40K - $60K,Blue,32,6
720171033,45,M,4,Unknown,Married,$60K - $80K,Blue,36,6
815104608,28,F,0,Graduate,Divorced,Less than $40K,Blue,23,5
719660658,37,F,1,High School,Single,Unknown,Blue,36,6
714159858,57,M,0,Graduate,Married,$40K - $60K,Blue,48,4
714225333,48,F,4,Graduate,Married,Less than $40K,Blue,36,5
712204308,33,M,0,Unknown,Single,$40K - $60K,Blue,36,6
718468158,38,M,1,Uneducated,Married,$60K - $80K,Blue,25,6
711575058,36,M,3,Unknown,Married,$60K - $80K,Blue,36,4
735417408,37,M,2,High School,Married,$60K - $80K,Blue,30,4
717171408,36,M,1,Unknown,Married,$80K - $120K,Blue,26,6
814312308,54,F,3,Uneducated,Married,$40K - $60K,Blue,49,5
711786108,52,M,1,Graduate,Married,$60K - $80K,Blue,43,3
712905708,53,F,1,Graduate,Married,Less than $40K,Blue,39,5
720050208,27,F,1,High School,Single,Less than $40K,Blue,19,4
793952133,32,F,0,High School,Married,Less than $40K,Blue,26,6
798140283,57,M,4,Graduate,Married,$120K +,Blue,51,4
720427683,58,M,2,Uneducated,Single,$120K +,Blue,46,2
789970233,54,F,2,High School,Married,Less than $40K,Blue,45,6
713893308,45,M,3,Graduate,Divorced,$60K - $80K,Blue,37,4
718843608,36,F,2,Post-Graduate,Divorced,Less than $40K,Blue,25,5
752085108,39,F,2,Graduate,Married,$40K - $60K,Blue,29,3
789435783,39,F,1,Graduate,Married,$40K - $60K,Blue,30,6
711032058,34,M,3,High School,Single,$80K - $120K,Silver,21,6
784719708,54,F,2,Uneducated,Married,$40K - $60K,Blue,43,5
804663258,54,M,2,High School,Married,$80K - $120K,Blue,49,3
716900433,36,M,2,Graduate,Married,$60K - $80K,Blue,28,6
720909408,37,M,2,High School,Divorced,$120K +,Blue,24,4
712187808,27,M,0,Uneducated,Married,$40K - $60K,Blue,15,4
718428033,55,F,4,Graduate,Single,Less than $40K,Blue,41,6
714892533,26,M,0,Unknown,Single,Unknown,Blue,16,5
714985458,56,M,1,Graduate,Married,$60K - $80K,Blue,36,3
716647983,58,F,2,Graduate,Married,Less than $40K,Blue,53,5
712340733,42,F,2,Graduate,Unknown,Unknown,Blue,34,5
719293533,30,M,1,College,Single,Unknown,Blue,13,3
715257708,38,M,1,High School,Married,$60K - $80K,Blue,32,4
708331758,47,F,2,Uneducated,Divorced,Unknown,Silver,35,3
709501683,33,F,1,Graduate,Single,$40K - $60K,Blue,24,5
711692508,54,F,2,Post-Graduate,Married,Less than $40K,Blue,47,3
715612983,65,F,1,Graduate,Single,Unknown,Blue,55,5
709674333,33,M,2,High School,Single,$60K - $80K,Blue,23,4
805522758,44,F,1,Doctorate,Divorced,Less than $40K,Blue,39,5
781013958,57,F,3,Unknown,Married,$40K - $60K,Blue,48,4
717495258,34,M,3,Uneducated,Married,$80K - $120K,Blue,25,6
795052083,63,F,0,Uneducated,Single,$40K - $60K,Blue,56,3
773389908,37,F,3,High School,Single,Less than $40K,Blue,31,5
719320833,39,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,6
816843933,39,M,2,High School,Married,$80K - $120K,Blue,34,6
789196158,55,M,1,Graduate,Married,$60K - $80K,Blue,44,6
717930483,37,M,2,Graduate,Single,$120K +,Blue,25,3
773442258,57,M,1,Doctorate,Married,$80K - $120K,Blue,51,5
719872833,45,F,2,Graduate,Divorced,Less than $40K,Blue,36,6
721491258,53,M,4,Graduate,Married,$80K - $120K,Blue,36,3
770575233,37,M,2,Graduate,Single,$60K - $80K,Blue,23,6
715800708,60,F,0,Uneducated,Married,Less than $40K,Blue,49,3
719996958,29,F,0,Uneducated,Single,Less than $40K,Blue,23,5
719889408,56,F,4,Uneducated,Married,Less than $40K,Blue,36,4
708811233,37,M,2,Graduate,Married,$80K - $120K,Blue,27,4
794627208,43,M,1,High School,Married,$60K - $80K,Blue,23,4
719020983,58,M,1,Graduate,Married,$80K - $120K,Blue,42,4
719131533,29,F,0,Post-Graduate,Divorced,Less than $40K,Blue,17,3
710449983,38,M,2,High School,Married,$120K +,Blue,29,4
715651833,65,M,1,Unknown,Single,Less than $40K,Blue,36,3
720714933,62,F,1,Graduate,Married,Less than $40K,Blue,49,4
789170283,53,M,1,Graduate,Unknown,$80K - $120K,Blue,42,5
810201783,26,F,0,Graduate,Single,$40K - $60K,Blue,17,5
715517733,46,F,3,High School,Single,Less than $40K,Silver,39,1
709042908,51,F,1,College,Married,$40K - $60K,Blue,44,4
715023333,39,M,2,Uneducated,Married,Less than $40K,Blue,34,4
720801033,51,F,1,High School,Married,Unknown,Blue,36,3
714345783,59,M,2,High School,Married,$40K - $60K,Blue,50,6
779209083,56,M,3,Unknown,Married,$40K - $60K,Blue,45,6
713972658,56,F,2,Graduate,Married,Unknown,Blue,36,3
710782458,31,M,1,Graduate,Married,$40K - $60K,Blue,20,6
711142308,37,M,0,High School,Divorced,$40K - $60K,Blue,36,3
824789283,36,M,2,High School,Single,$40K - $60K,Blue,32,3
715187733,26,F,1,Unknown,Single,Unknown,Blue,15,3
721014858,61,F,0,Graduate,Married,Less than $40K,Blue,53,4
710363433,26,M,0,High School,Single,Less than $40K,Blue,36,6
715479483,35,M,2,College,Married,$80K - $120K,Blue,36,5
708243483,53,M,3,College,Married,$120K +,Blue,43,4
714770808,59,M,2,High School,Married,Less than $40K,Blue,42,3
720626058,37,M,1,Graduate,Single,$80K - $120K,Blue,24,4
709185108,38,M,3,High School,Married,$60K - $80K,Blue,26,5
719596908,56,F,5,Doctorate,Married,Unknown,Blue,48,4
719273733,37,M,2,Uneducated,Married,$60K - $80K,Blue,36,5
717348258,33,M,1,Graduate,Married,$120K +,Blue,21,4
770882508,38,M,2,College,Married,$80K - $120K,Blue,24,4
799026633,56,M,1,Uneducated,Married,$120K +,Blue,50,4
718777008,59,M,0,High School,Married,$80K - $120K,Blue,47,5
713352183,30,M,1,Post-Graduate,Married,Less than $40K,Blue,17,5
716128083,56,M,2,High School,Married,$40K - $60K,Blue,36,5
721288158,33,M,2,Unknown,Single,$120K +,Blue,15,4
757881258,31,M,0,Graduate,Divorced,$60K - $80K,Blue,24,6
715843533,26,M,1,College,Single,$40K - $60K,Blue,36,3
717234183,29,M,1,Graduate,Married,Less than $40K,Blue,18,4
717260058,53,F,2,Uneducated,Married,Less than $40K,Blue,42,6
709710783,35,F,0,High School,Single,Less than $40K,Blue,36,4
787284858,35,M,2,Uneducated,Unknown,$120K +,Blue,29,5
815845758,56,F,4,High School,Married,Less than $40K,Blue,51,4
720639783,35,F,1,Uneducated,Single,Unknown,Silver,27,4
713331408,35,M,3,Uneducated,Married,$40K - $60K,Blue,36,6
778693458,32,M,1,High School,Divorced,$60K - $80K,Blue,13,3
788610258,49,M,4,College,Unknown,Less than $40K,Blue,43,5
711173883,36,M,4,Graduate,Divorced,$120K +,Blue,29,3
717628608,37,M,3,Unknown,Married,$60K - $80K,Blue,29,5
789261558,58,M,1,High School,Married,$60K - $80K,Blue,47,3
770647233,35,F,2,High School,Married,Less than $40K,Blue,21,5
712826208,39,F,2,Graduate,Married,$40K - $60K,Blue,26,5
718181433,65,F,0,Uneducated,Single,Less than $40K,Blue,56,6
714460683,65,M,0,High School,Married,Less than $40K,Blue,56,3
716460933,51,M,2,Unknown,Married,$120K +,Blue,42,4
710787708,56,F,1,Uneducated,Married,$40K - $60K,Blue,40,4
713800158,58,M,0,High School,Married,$80K - $120K,Blue,36,6
712551258,39,M,1,Uneducated,Married,Less than $40K,Blue,36,3
715379133,51,F,1,College,Single,Less than $40K,Blue,36,4
712091433,58,M,4,Uneducated,Single,$40K - $60K,Silver,50,5
771756333,34,F,3,Graduate,Married,Less than $40K,Blue,23,5
779895108,39,M,3,Unknown,Single,$80K - $120K,Blue,23,6
771976683,54,F,1,College,Married,Unknown,Blue,43,3
716800908,26,F,2,High School,Single,Unknown,Blue,13,5
789413958,53,M,1,Graduate,Single,$80K - $120K,Blue,43,4
711574008,32,M,3,College,Single,$80K - $120K,Blue,21,4
714138408,49,M,3,High School,Married,$60K - $80K,Blue,39,4
709334658,39,F,2,Uneducated,Married,Less than $40K,Blue,26,4
709564683,32,M,2,Graduate,Married,$40K - $60K,Blue,22,3
772292358,30,M,1,College,Divorced,Less than $40K,Blue,19,4
712933083,37,M,1,Uneducated,Single,$80K - $120K,Blue,36,6
710497608,38,M,2,Uneducated,Single,$40K - $60K,Blue,36,5
721443408,46,M,2,Uneducated,Single,$120K +,Blue,33,6
709149408,36,M,2,Uneducated,Married,$60K - $80K,Blue,36,5
708446808,33,M,1,Post-Graduate,Married,$80K - $120K,Blue,36,4
824192658,58,F,3,Post-Graduate,Single,Less than $40K,Blue,54,4
711625683,46,M,4,Doctorate,Married,$120K +,Blue,36,3
717487983,39,M,5,Unknown,Married,$80K - $120K,Blue,36,4
717301908,54,F,2,Doctorate,Married,Less than $40K,Blue,46,3
718435158,50,M,3,High School,Married,$120K +,Blue,40,5
714797733,41,M,3,College,Single,$60K - $80K,Blue,33,6
719213133,53,M,1,Graduate,Unknown,$60K - $80K,Blue,41,4
798962058,36,F,5,Graduate,Married,Less than $40K,Blue,30,3
718970058,38,M,3,Unknown,Married,$120K +,Blue,33,5
713021208,55,F,2,College,Single,Unknown,Silver,36,2
810856833,45,M,4,College,Unknown,$120K +,Blue,40,3
787868958,36,M,2,High School,Single,$80K - $120K,Blue,27,5
708161133,45,M,1,Graduate,Single,$40K - $60K,Blue,32,5
708174708,38,M,4,Graduate,Married,$40K - $60K,Blue,27,6
708735183,35,F,2,High School,Married,Less than $40K,Blue,22,4
708445608,48,M,3,College,Married,Less than $40K,Blue,37,4
778943883,51,M,2,Uneducated,Single,$120K +,Blue,36,5
788810658,37,F,1,College,Single,Unknown,Blue,20,3
789050883,33,F,2,Doctorate,Single,Unknown,Blue,21,4
714531108,31,M,1,College,Married,$80K - $120K,Blue,36,4
711635358,40,F,4,College,Single,Less than $40K,Blue,26,6
803648508,43,M,4,High School,Unknown,$80K - $120K,Blue,37,4
813200058,63,M,0,Graduate,Married,$40K - $60K,Blue,56,4
805261983,35,F,4,Unknown,Married,Less than $40K,Blue,30,6
715206408,31,F,1,High School,Single,Less than $40K,Blue,22,5
788684508,36,M,4,Uneducated,Married,$80K - $120K,Blue,25,4
737933883,34,M,1,High School,Married,$60K - $80K,Blue,27,3
768655158,29,M,0,Unknown,Married,$60K - $80K,Blue,23,3
774437583,55,M,1,Doctorate,Married,$60K - $80K,Blue,49,6
713104458,46,M,2,Graduate,Single,$40K - $60K,Blue,31,3
715462008,45,M,2,College,Married,$60K - $80K,Blue,35,6
715366083,52,F,0,Doctorate,Single,Less than $40K,Blue,36,2
712322058,40,F,3,High School,Married,Less than $40K,Blue,32,5
719737833,46,F,4,Uneducated,Married,Less than $40K,Blue,36,4
789530208,54,F,2,Graduate,Married,Less than $40K,Blue,46,6
717885183,36,M,1,Graduate,Single,Less than $40K,Blue,25,6
716244033,44,M,3,Graduate,Married,$40K - $60K,Blue,33,2
711614658,37,F,2,Uneducated,Single,Less than $40K,Blue,30,6
804598908,35,M,3,Graduate,Single,$80K - $120K,Blue,25,3
719161683,64,F,0,Unknown,Married,Unknown,Blue,55,4
719327808,52,F,2,Uneducated,Married,Unknown,Blue,36,5
714038433,37,F,5,High School,Single,$40K - $60K,Blue,19,4
710129283,45,F,4,Uneducated,Married,Unknown,Blue,26,4
709367433,28,M,1,Unknown,Single,$40K - $60K,Blue,15,3
719729433,65,F,1,Graduate,Married,Less than $40K,Blue,56,4
717192933,55,M,0,Graduate,Married,$120K +,Blue,42,3
711734508,55,M,2,Graduate,Married,$80K - $120K,Blue,47,3
715153158,41,M,4,Uneducated,Single,$40K - $60K,Blue,36,4
712149033,57,F,2,High School,Married,Less than $40K,Blue,46,5
713901108,37,M,2,High School,Single,$60K - $80K,Blue,29,6
719415858,29,M,0,College,Divorced,Unknown,Blue,15,6
719385558,62,F,0,College,Married,$40K - $60K,Blue,49,6
779528658,42,M,4,College,Unknown,$60K - $80K,Blue,25,4
721508283,47,F,1,Graduate,Married,Less than $40K,Blue,36,4
757753083,44,F,0,Graduate,Married,Less than $40K,Silver,36,5
797753283,34,F,1,High School,Married,Less than $40K,Blue,28,4
807523008,37,M,1,Graduate,Single,Unknown,Blue,32,4
711416958,33,F,2,Graduate,Single,Unknown,Blue,21,3
780865308,40,M,4,Uneducated,Married,$80K - $120K,Blue,23,6
708423933,51,M,2,Doctorate,Single,$40K - $60K,Blue,40,3
714321408,65,M,1,High School,Married,$40K - $60K,Blue,56,6
771852483,46,M,3,Graduate,Single,$80K - $120K,Blue,35,6
708185208,27,M,0,Graduate,Single,$40K - $60K,Blue,16,4
714920208,37,F,1,High School,Unknown,Less than $40K,Blue,30,3
789952158,34,F,1,Doctorate,Married,Unknown,Blue,25,4
713237958,34,M,0,Graduate,Married,$40K - $60K,Blue,17,4
715956258,35,F,1,Uneducated,Married,Less than $40K,Blue,36,3
769196433,55,F,2,Post-Graduate,Married,Less than $40K,Blue,49,4
778942233,60,F,0,Doctorate,Married,Less than $40K,Blue,45,5
708651933,56,M,2,Graduate,Married,$60K - $80K,Blue,44,3
720467583,52,M,2,High School,Single,$80K - $120K,Blue,46,3
716549058,45,F,4,Uneducated,Married,$40K - $60K,Blue,36,3
713533983,56,M,1,Graduate,Married,$120K +,Blue,48,6
787463508,26,M,0,Graduate,Single,Less than $40K,Blue,13,5
710256708,30,M,1,Unknown,Single,Less than $40K,Blue,19,5
708980283,34,M,3,High School,Married,$80K - $120K,Blue,23,5
719484408,39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6
710023233,36,M,3,Graduate,Single,$120K +,Blue,36,6
789101883,32,M,3,Unknown,Single,$120K +,Blue,20,6
778381608,48,M,4,Doctorate,Single,$80K - $120K,Blue,28,3
787492908,50,F,2,Uneducated,Married,Unknown,Blue,34,5
709932558,39,F,2,Uneducated,Married,Less than $40K,Blue,26,5
780219483,61,F,0,Graduate,Married,Less than $40K,Blue,51,4
708590658,65,F,1,Unknown,Married,Unknown,Blue,53,5
715143333,45,F,1,High School,Divorced,Less than $40K,Blue,36,6
801048483,34,M,3,Uneducated,Divorced,$120K +,Blue,28,4
711913833,37,M,3,Graduate,Married,$40K - $60K,Blue,36,4
715413483,44,F,3,Graduate,Single,Less than $40K,Blue,36,5
715750758,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6
714062958,36,M,4,Unknown,Single,$40K - $60K,Blue,36,6
710458758,65,F,0,Graduate,Married,Less than $40K,Blue,53,5
719494983,26,M,0,Graduate,Single,Less than $40K,Blue,15,6
710586483,26,F,0,High School,Single,Unknown,Blue,13,1
772637058,34,M,3,Uneducated,Married,$60K - $80K,Blue,24,3
718229133,51,M,2,College,Married,$120K +,Blue,41,6
718423533,57,M,3,College,Unknown,$60K - $80K,Blue,50,6
781089708,30,M,0,Graduate,Divorced,$80K - $120K,Blue,23,6
773082033,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,27,3
815288583,32,M,0,Graduate,Married,$40K - $60K,Blue,27,3
720431433,62,M,1,Graduate,Married,Unknown,Blue,36,5
709164408,32,M,1,Uneducated,Married,Less than $40K,Blue,23,1
710567508,53,M,3,High School,Married,$80K - $120K,Blue,44,4
719427333,55,M,3,College,Married,$60K - $80K,Blue,36,5
714765408,26,F,1,Unknown,Single,Less than $40K,Blue,36,4
709785783,35,F,0,Graduate,Single,Less than $40K,Blue,25,5
809290308,31,F,0,Graduate,Married,Less than $40K,Blue,26,3
779598183,53,M,3,Unknown,Single,$60K - $80K,Blue,42,6
779783508,45,M,2,Graduate,Married,$40K - $60K,Blue,34,5
719568333,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5
719207733,61,F,0,High School,Married,Less than $40K,Blue,53,5
715533108,31,F,0,Uneducated,Single,Less than $40K,Blue,20,4
714816258,37,M,2,Graduate,Single,$60K - $80K,Blue,36,4
787573683,41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4
804310758,58,M,3,Graduate,Married,$120K +,Blue,52,5
792912708,45,M,5,Graduate,Married,$40K - $60K,Silver,39,3
719078283,57,F,4,High School,Married,Less than $40K,Blue,47,5
708620283,35,M,1,Unknown,Single,$60K - $80K,Blue,25,6
770985633,39,M,2,Unknown,Married,$40K - $60K,Blue,26,6
780094008,55,M,3,Doctorate,Married,$120K +,Blue,40,4
716420358,41,F,2,High School,Married,$40K - $60K,Blue,36,5
825756333,55,F,0,Uneducated,Married,Less than $40K,Blue,51,4
755273658,52,F,2,Graduate,Married,Less than $40K,Blue,45,3
709096908,57,M,2,Graduate,Married,$120K +,Blue,49,6
714840858,40,F,3,High School,Unknown,Less than $40K,Blue,31,5
721205508,47,M,4,High School,Married,$80K - $120K,Blue,36,3
786493908,42,F,4,Uneducated,Single,Less than $40K,Silver,36,4
803963808,39,M,3,Graduate,Single,$80K - $120K,Blue,34,4
806170158,39,M,4,Graduate,Single,$60K - $80K,Gold,34,3
751469808,36,M,3,Graduate,Married,$120K +,Blue,29,5
721055058,36,M,2,Uneducated,Married,$60K - $80K,Blue,21,4
709794333,29,M,0,Graduate,Married,Less than $40K,Blue,19,6
718361583,56,F,2,Uneducated,Married,Unknown,Blue,36,3
714327183,37,F,4,Graduate,Married,Less than $40K,Blue,28,4
808909008,61,M,0,Post-Graduate,Married,Less than $40K,Blue,56,6
716207508,36,M,3,High School,Married,$60K - $80K,Blue,36,5
768965208,51,F,1,Graduate,Married,$40K - $60K,Blue,45,5
720185058,46,M,3,Graduate,Married,$60K - $80K,Blue,36,2
715220508,31,F,0,High School,Married,Less than $40K,Blue,22,4
712112733,33,M,2,Doctorate,Single,$40K - $60K,Blue,25,5
712298883,50,F,3,High School,Single,Less than $40K,Blue,38,3
717813558,57,F,3,High School,Single,Unknown,Blue,36,1
716823408,65,M,0,Doctorate,Single,Unknown,Blue,56,3
719089383,48,M,2,High School,Married,$40K - $60K,Blue,29,3
710039208,57,F,3,Unknown,Single,Unknown,Blue,40,3
780237033,63,F,1,Unknown,Married,$40K - $60K,Blue,49,3
720986958,50,F,2,Graduate,Divorced,$40K - $60K,Blue,40,6
709473708,39,M,3,Graduate,Married,$80K - $120K,Blue,31,4
708593883,39,M,2,College,Married,$60K - $80K,Blue,26,3
710241858,39,F,4,Unknown,Married,Less than $40K,Blue,31,6
715392558,52,M,1,Unknown,Single,$120K +,Blue,44,6
717399183,37,M,1,Graduate,Married,$80K - $120K,Blue,26,6
817925058,50,F,2,Uneducated,Married,Unknown,Blue,45,6
716029158,59,M,0,Unknown,Married,$60K - $80K,Blue,36,6
715043508,38,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4
716610558,65,F,0,High School,Single,$40K - $60K,Blue,36,3
716768808,57,M,1,Unknown,Married,$120K +,Blue,36,6
795810633,65,M,0,Uneducated,Married,Unknown,Blue,56,3
779925033,38,F,4,Graduate,Married,$40K - $60K,Blue,22,4
790225758,41,M,2,College,Single,$80K - $120K,Blue,35,6
713879283,55,F,2,Graduate,Married,Less than $40K,Blue,47,3
715968858,28,M,0,Post-Graduate,Married,Unknown,Blue,13,4
767687208,31,M,2,Unknown,Single,$80K - $120K,Blue,24,6
778728783,39,F,2,Unknown,Married,Less than $40K,Blue,19,5
713637783,44,F,3,Graduate,Married,Unknown,Blue,31,5
718162908,55,M,3,College,Married,$80K - $120K,Blue,42,3
708664008,57,M,3,College,Married,$80K - $120K,Blue,45,6
711929058,28,M,0,High School,Married,Unknown,Blue,21,5
770781558,35,F,2,Graduate,Married,Less than $40K,Blue,21,5
790048158,46,F,4,College,Married,Less than $40K,Blue,38,3
721258158,65,F,1,Uneducated,Single,Unknown,Blue,51,3
786480183,50,F,2,Uneducated,Married,Unknown,Blue,44,6
721378008,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,21,6
786566733,49,M,2,Unknown,Single,$80K - $120K,Blue,43,3
794551383,50,F,3,College,Single,Less than $40K,Blue,32,5
820981383,44,F,4,High School,Divorced,Less than $40K,Blue,39,5
713366583,63,F,1,High School,Married,Less than $40K,Blue,56,6
767311008,41,M,1,Graduate,Divorced,$80K - $120K,Blue,35,6
716624133,56,M,1,Unknown,Married,$80K - $120K,Blue,36,6
712727283,55,M,1,Graduate,Married,$60K - $80K,Blue,36,4
716059608,48,F,4,College,Single,Less than $40K,Blue,38,4
708292833,35,M,2,High School,Single,$120K +,Blue,36,4
720013083,30,F,0,Post-Graduate,Single,Less than $40K,Blue,18,6
710540883,37,M,3,High School,Single,$80K - $120K,Blue,24,5
709212183,53,F,2,Graduate,Married,Less than $40K,Blue,36,6
713424108,37,M,1,Graduate,Single,$60K - $80K,Blue,27,4
718476033,65,F,0,Uneducated,Single,Unknown,Blue,56,5
815001108,48,M,2,Doctorate,Single,Less than $40K,Blue,43,3
